SessionID,WindowNumber,WindowEnd,WindowStart
69826616,35.0,1399682024817,1399682014817
69826616,36.0,1399682034817,1399682024817
69826616,37.0,1399682044817,1399682034817
69826616,38.0,1399682054817,1399682044817
69826616,39.0,1399682064817,1399682054817
69826616,40.0,1399682074817,1399682064817
69826616,41.0,1399682084817,1399682074817
69826616,42.0,1399682094817,1399682084817
69826616,43.0,1399682104817,1399682094817
69826616,44.0,1399682114817,1399682104817
69826616,45.0,1399682124817,1399682114817
69826616,46.0,1399682134817,1399682124817
69826616,47.0,1399682144817,1399682134817
69826616,48.0,1399682154817,1399682144817
69826616,49.0,1399682164817,1399682154817
69826616,50.0,1399682174817,1399682164817
69826616,51.0,1399682184817,1399682174817
69826616,52.0,1399682194817,1399682184817
69826616,53.0,1399682204817,1399682194817
69826616,54.0,1399682214817,1399682204817
69826619,0.0,1399767093159,1399767083159
69826619,1.0,1399767103159,1399767093159
69826619,2.0,1399767113159,1399767103159
69826619,3.0,1399767123159,1399767113159
69826619,4.0,1399767133159,1399767123159
69826619,5.0,1399767143159,1399767133159
69826619,6.0,1399767153159,1399767143159
69826619,7.0,1399767163159,1399767153159
69826619,8.0,1399767173159,1399767163159
69826619,9.0,1399767183159,1399767173159
69826619,10.0,1399767193159,1399767183159
69826619,11.0,1399767203159,1399767193159
69826619,12.0,1399767213159,1399767203159
69826619,13.0,1399767223159,1399767213159
69826619,14.0,1399767233159,1399767223159
69826619,15.0,1399767243159,1399767233159
69826619,16.0,1399767253159,1399767243159
69826619,17.0,1399767263159,1399767253159
69826619,18.0,1399767273159,1399767263159
69826619,19.0,1399767283159,1399767273159
69826619,20.0,1399767293159,1399767283159
69826619,21.0,1399767303159,1399767293159
69826619,22.0,1399767313159,1399767303159
69826619,23.0,1399767323159,1399767313159
69826619,24.0,1399767333159,1399767323159
69826619,25.0,1399767343159,1399767333159
69826619,26.0,1399767353159,1399767343159
69826619,27.0,1399767363159,1399767353159
69826619,28.0,1399767373159,1399767363159
69826619,29.0,1399767383159,1399767373159
69826619,30.0,1399767393159,1399767383159
69826619,31.0,1399767403159,1399767393159
69826619,32.0,1399767413159,1399767403159
69826619,33.0,1399767423159,1399767413159
69826619,34.0,1399767433159,1399767423159
69826619,35.0,1399767443159,1399767433159
69826619,36.0,1399767453159,1399767443159
69826619,37.0,1399767463159,1399767453159
69826619,38.0,1399767473159,1399767463159
69826619,39.0,1399767483159,1399767473159
69826619,40.0,1399767493159,1399767483159
69826619,41.0,1399767503159,1399767493159
69826619,42.0,1399767513159,1399767503159
69826619,43.0,1399767523159,1399767513159
69826619,44.0,1399767533159,1399767523159
69826619,45.0,1399767543159,1399767533159
69826619,46.0,1399767553159,1399767543159
69826619,47.0,1399767563159,1399767553159
69826619,48.0,1399767573159,1399767563159
69826619,49.0,1399767583159,1399767573159
69826619,50.0,1399767593159,1399767583159
69826619,51.0,1399767603159,1399767593159
69826619,52.0,1399767613159,1399767603159
69826619,53.0,1399767623159,1399767613159
69826619,54.0,1399767633159,1399767623159
69826619,55.0,1399767643159,1399767633159
69826619,56.0,1399767653159,1399767643159
69826619,57.0,1399767663159,1399767653159
69826619,58.0,1399767673159,1399767663159
69826619,59.0,1399767683159,1399767673159
69826619,60.0,1399767693159,1399767683159
69826619,61.0,1399767703159,1399767693159
69826619,62.0,1399767713159,1399767703159
69826619,63.0,1399767723159,1399767713159
69826619,64.0,1399767733159,1399767723159
69826619,65.0,1399767743159,1399767733159
69826619,66.0,1399767753159,1399767743159
69826619,67.0,1399767763159,1399767753159
69826619,68.0,1399767773159,1399767763159
69826619,69.0,1399767783159,1399767773159
69826623,0.0,1399853373527,1399853363527
69826623,1.0,1399853383527,1399853373527
69826623,2.0,1399853393527,1399853383527
69826623,3.0,1399853403527,1399853393527
69826623,4.0,1399853413527,1399853403527
69826623,5.0,1399853423527,1399853413527
69826623,6.0,1399853433527,1399853423527
69826623,7.0,1399853443527,1399853433527
69826623,8.0,1399853453527,1399853443527
69826623,9.0,1399853463527,1399853453527
69826623,10.0,1399853473527,1399853463527
69826623,11.0,1399853483527,1399853473527
69826623,12.0,1399853493527,1399853483527
69826623,13.0,1399853503527,1399853493527
69826623,14.0,1399853513527,1399853503527
69826623,15.0,1399853523527,1399853513527
69826623,16.0,1399853533527,1399853523527
69826623,17.0,1399853543527,1399853533527
69826623,18.0,1399853553527,1399853543527
69826623,19.0,1399853563527,1399853553527
69826623,20.0,1399853573527,1399853563527
69826623,21.0,1399853583527,1399853573527
69826623,22.0,1399853593527,1399853583527
69826623,23.0,1399853603527,1399853593527
69826623,24.0,1399853613527,1399853603527
69826623,25.0,1399853623527,1399853613527
69826623,26.0,1399853633527,1399853623527
69826623,27.0,1399853643527,1399853633527
69826623,28.0,1399853653527,1399853643527
69826623,29.0,1399853663527,1399853653527
69826623,30.0,1399853673527,1399853663527
69826623,31.0,1399853683527,1399853673527
69826623,32.0,1399853693527,1399853683527
69826623,33.0,1399853703527,1399853693527
69826623,34.0,1399853713527,1399853703527
69826623,35.0,1399853723527,1399853713527
69826623,36.0,1399853733527,1399853723527
69826623,37.0,1399853743527,1399853733527
69826623,38.0,1399853753527,1399853743527
69826623,39.0,1399853763527,1399853753527
69826623,40.0,1399853773527,1399853763527
69826623,41.0,1399853783527,1399853773527
69826623,42.0,1399853793527,1399853783527
69826623,43.0,1399853803527,1399853793527
69826623,44.0,1399853813527,1399853803527
69826623,45.0,1399853823527,1399853813527
69826623,46.0,1399853833527,1399853823527
69826623,47.0,1399853843527,1399853833527
69826623,48.0,1399853853527,1399853843527
69826624,0.0,1399854025124,1399854015124
69826624,1.0,1399854035124,1399854025124
69826624,2.0,1399854045124,1399854035124
69826624,3.0,1399854055124,1399854045124
69826624,4.0,1399854065124,1399854055124
69826624,5.0,1399854075124,1399854065124
69826624,6.0,1399854085124,1399854075124
69826624,7.0,1399854095124,1399854085124
69826624,8.0,1399854105124,1399854095124
69826624,9.0,1399854115124,1399854105124
69826624,10.0,1399854125124,1399854115124
69826624,11.0,1399854135124,1399854125124
69826624,12.0,1399854145124,1399854135124
69826624,13.0,1399854155124,1399854145124
69826624,14.0,1399854165124,1399854155124
69826624,15.0,1399854175124,1399854165124
69826624,16.0,1399854185124,1399854175124
69826624,17.0,1399854195124,1399854185124
69826624,18.0,1399854205124,1399854195124
69826624,19.0,1399854215124,1399854205124
69826624,20.0,1399854225124,1399854215124
69826624,21.0,1399854235124,1399854225124
69826624,22.0,1399854245124,1399854235124
69826624,23.0,1399854255124,1399854245124
69826624,24.0,1399854265124,1399854255124
69826624,25.0,1399854275124,1399854265124
69826624,26.0,1399854285124,1399854275124
69826624,27.0,1399854295124,1399854285124
69826624,28.0,1399854305124,1399854295124
69826624,29.0,1399854315124,1399854305124
69826624,30.0,1399854325124,1399854315124
69826624,31.0,1399854335124,1399854325124
69826624,32.0,1399854345124,1399854335124
69826624,33.0,1399854355124,1399854345124
69826624,34.0,1399854365124,1399854355124
69826624,35.0,1399854375124,1399854365124
69826624,36.0,1399854385124,1399854375124
69826624,37.0,1399854395124,1399854385124
69826624,38.0,1399854405124,1399854395124
69826624,39.0,1399854415124,1399854405124
69826624,40.0,1399854425124,1399854415124
69826624,41.0,1399854435124,1399854425124
69826624,42.0,1399854445124,1399854435124
69826624,43.0,1399854455124,1399854445124
69826624,44.0,1399854465124,1399854455124
69826624,45.0,1399854475124,1399854465124
69826624,46.0,1399854485124,1399854475124
69826624,47.0,1399854495124,1399854485124
69826624,48.0,1399854505124,1399854495124
69826624,49.0,1399854515124,1399854505124
69826624,50.0,1399854525124,1399854515124
69826624,51.0,1399854535124,1399854525124
69826624,52.0,1399854545124,1399854535124
69826624,53.0,1399854555124,1399854545124
69826624,54.0,1399854565124,1399854555124
69826624,55.0,1399854575124,1399854565124
69826624,56.0,1399854585124,1399854575124
69826624,57.0,1399854595124,1399854585124
69826624,58.0,1399854605124,1399854595124
69826624,59.0,1399854615124,1399854605124
69826624,60.0,1399854625124,1399854615124
69826624,61.0,1399854635124,1399854625124
69826624,62.0,1399854645124,1399854635124
69826624,63.0,1399854655124,1399854645124
69826624,64.0,1399854665124,1399854655124
69826624,65.0,1399854675124,1399854665124
71070702,0.0,1397003391296,1397003381296
71070702,1.0,1397003401296,1397003391296
71070702,2.0,1397003411296,1397003401296
71070702,3.0,1397003421296,1397003411296
71070702,4.0,1397003431296,1397003421296
71070702,5.0,1397003441296,1397003431296
71070702,6.0,1397003451296,1397003441296
71070702,7.0,1397003461296,1397003451296
71070702,8.0,1397003471296,1397003461296
71070702,9.0,1397003481296,1397003471296
71070702,10.0,1397003491296,1397003481296
71070702,11.0,1397003501296,1397003491296
71070702,12.0,1397003511296,1397003501296
71070702,13.0,1397003521296,1397003511296
71070702,14.0,1397003531296,1397003521296
71070702,15.0,1397003541296,1397003531296
71070702,16.0,1397003551296,1397003541296
71070702,17.0,1397003561296,1397003551296
71070702,18.0,1397003571296,1397003561296
71070702,19.0,1397003581296,1397003571296
71070702,20.0,1397003591296,1397003581296
71070702,21.0,1397003601296,1397003591296
71070702,22.0,1397003611296,1397003601296
71070702,23.0,1397003621296,1397003611296
71070702,24.0,1397003631296,1397003621296
71070702,25.0,1397003641296,1397003631296
71070702,26.0,1397003651296,1397003641296
71070702,27.0,1397003661296,1397003651296
71070702,28.0,1397003671296,1397003661296
71070702,29.0,1397003681296,1397003671296
71070702,30.0,1397003691296,1397003681296
71070702,31.0,1397003701296,1397003691296
71070702,32.0,1397003711296,1397003701296
71070702,33.0,1397003721296,1397003711296
71070702,34.0,1397003731296,1397003721296
71070702,35.0,1397003741296,1397003731296
71070702,36.0,1397003751296,1397003741296
71070702,37.0,1397003761296,1397003751296
71070702,38.0,1397003771296,1397003761296
71070702,39.0,1397003781296,1397003771296
71070702,40.0,1397003791296,1397003781296
71070702,41.0,1397003801296,1397003791296
71070702,42.0,1397003811296,1397003801296
71070702,43.0,1397003821296,1397003811296
71070702,44.0,1397003831296,1397003821296
71070702,45.0,1397003841296,1397003831296
71070702,46.0,1397003851296,1397003841296
71070702,47.0,1397003861296,1397003851296
71070702,48.0,1397003871296,1397003861296
71070702,49.0,1397003881296,1397003871296
71070702,50.0,1397003891296,1397003881296
71070702,51.0,1397003901296,1397003891296
71070702,52.0,1397003911296,1397003901296
71070702,53.0,1397003921296,1397003911296
71070702,54.0,1397003931296,1397003921296
71070702,55.0,1397003941296,1397003931296
71070702,56.0,1397003951296,1397003941296
71070702,57.0,1397003961296,1397003951296
71070702,58.0,1397003971296,1397003961296
71070702,59.0,1397003981296,1397003971296
71070702,60.0,1397003991296,1397003981296
71070702,61.0,1397004001296,1397003991296
71070702,62.0,1397004011296,1397004001296
71070702,63.0,1397004021296,1397004011296
71070702,64.0,1397004031296,1397004021296
71070704,0.0,1397004499353,1397004489353
71070704,1.0,1397004509353,1397004499353
71070704,2.0,1397004519353,1397004509353
71070704,3.0,1397004529353,1397004519353
71070704,4.0,1397004539353,1397004529353
71070704,5.0,1397004549353,1397004539353
71070704,6.0,1397004559353,1397004549353
71070704,7.0,1397004569353,1397004559353
71070704,8.0,1397004579353,1397004569353
71070704,9.0,1397004589353,1397004579353
71070704,10.0,1397004599353,1397004589353
71070704,11.0,1397004609353,1397004599353
71070704,12.0,1397004619353,1397004609353
71070704,13.0,1397004629353,1397004619353
71070704,14.0,1397004639353,1397004629353
71070704,15.0,1397004649353,1397004639353
71070704,16.0,1397004659353,1397004649353
71070704,17.0,1397004669353,1397004659353
71070704,18.0,1397004679353,1397004669353
71070704,19.0,1397004689353,1397004679353
71070704,20.0,1397004699353,1397004689353
71070704,21.0,1397004709353,1397004699353
71070704,22.0,1397004719353,1397004709353
71070704,23.0,1397004729353,1397004719353
71070704,24.0,1397004739353,1397004729353
71070704,25.0,1397004749353,1397004739353
71070704,26.0,1397004759353,1397004749353
71070704,27.0,1397004769353,1397004759353
71070704,28.0,1397004779353,1397004769353
71070704,29.0,1397004789353,1397004779353
71070704,30.0,1397004799353,1397004789353
71070704,31.0,1397004809353,1397004799353
71070704,32.0,1397004819353,1397004809353
71070704,33.0,1397004829353,1397004819353
71070704,34.0,1397004839353,1397004829353
71070704,35.0,1397004849353,1397004839353
71070704,36.0,1397004859353,1397004849353
71070704,37.0,1397004869353,1397004859353
71070704,38.0,1397004879353,1397004869353
71070704,39.0,1397004889353,1397004879353
71070704,40.0,1397004899353,1397004889353
71070704,41.0,1397004909353,1397004899353
71070704,42.0,1397004919353,1397004909353
71070704,43.0,1397004929353,1397004919353
71070704,44.0,1397004939353,1397004929353
71070704,45.0,1397004949353,1397004939353
71070704,46.0,1397004959353,1397004949353
71070704,47.0,1397004969353,1397004959353
71070704,48.0,1397004979353,1397004969353
71070704,49.0,1397004989353,1397004979353
71070704,50.0,1397004999353,1397004989353
71070704,51.0,1397005009353,1397004999353
71070704,52.0,1397005019353,1397005009353
71070704,53.0,1397005029353,1397005019353
71070704,54.0,1397005039353,1397005029353
71070705,0.0,1397089530170,1397089520170
71070705,1.0,1397089540170,1397089530170
71070705,2.0,1397089550170,1397089540170
71070705,3.0,1397089560170,1397089550170
71070705,4.0,1397089570170,1397089560170
71070705,5.0,1397089580170,1397089570170
71070705,6.0,1397089590170,1397089580170
71070705,7.0,1397089600170,1397089590170
71070705,8.0,1397089610170,1397089600170
71070705,9.0,1397089620170,1397089610170
71070705,10.0,1397089630170,1397089620170
71070705,11.0,1397089640170,1397089630170
71070705,12.0,1397089650170,1397089640170
71070705,13.0,1397089660170,1397089650170
71070705,14.0,1397089670170,1397089660170
71070705,15.0,1397089680170,1397089670170
71070705,16.0,1397089690170,1397089680170
71070705,17.0,1397089700170,1397089690170
71070705,18.0,1397089710170,1397089700170
71070705,19.0,1397089720170,1397089710170
71070705,20.0,1397089730170,1397089720170
71070705,21.0,1397089740170,1397089730170
71070705,22.0,1397089750170,1397089740170
71070705,23.0,1397089760170,1397089750170
71070705,24.0,1397089770170,1397089760170
71070705,25.0,1397089780170,1397089770170
71070705,26.0,1397089790170,1397089780170
71070705,27.0,1397089800170,1397089790170
71070705,28.0,1397089810170,1397089800170
71070705,29.0,1397089820170,1397089810170
71070705,30.0,1397089830170,1397089820170
71070705,31.0,1397089840170,1397089830170
71070705,32.0,1397089850170,1397089840170
71070705,33.0,1397089860170,1397089850170
71070705,34.0,1397089870170,1397089860170
71070705,35.0,1397089880170,1397089870170
71070705,36.0,1397089890170,1397089880170
71070705,37.0,1397089900170,1397089890170
71070705,38.0,1397089910170,1397089900170
71070705,39.0,1397089920170,1397089910170
71070705,40.0,1397089930170,1397089920170
71070705,41.0,1397089940170,1397089930170
71070705,42.0,1397089950170,1397089940170
71070705,43.0,1397089960170,1397089950170
71070705,44.0,1397089970170,1397089960170
71070705,45.0,1397089980170,1397089970170
71070705,46.0,1397089990170,1397089980170
71070705,47.0,1397090000170,1397089990170
71070705,48.0,1397090010170,1397090000170
71070705,49.0,1397090020170,1397090010170
71070705,50.0,1397090030170,1397090020170
71070705,51.0,1397090040170,1397090030170
71070705,52.0,1397090050170,1397090040170
71070705,53.0,1397090060170,1397090050170
71070705,54.0,1397090070170,1397090060170
71070705,55.0,1397090080170,1397090070170
71070705,56.0,1397090090170,1397090080170
71070711,0.0,1397175345973,1397175335973
71070711,1.0,1397175355973,1397175345973
71070711,2.0,1397175365973,1397175355973
71070711,3.0,1397175375973,1397175365973
71070711,4.0,1397175385973,1397175375973
71070711,5.0,1397175395973,1397175385973
71070711,6.0,1397175405973,1397175395973
71070711,7.0,1397175415973,1397175405973
71070711,8.0,1397175425973,1397175415973
71070711,9.0,1397175435973,1397175425973
71070711,10.0,1397175445973,1397175435973
71070711,11.0,1397175455973,1397175445973
71070711,12.0,1397175465973,1397175455973
71070711,13.0,1397175475973,1397175465973
71070711,14.0,1397175485973,1397175475973
71070711,15.0,1397175495973,1397175485973
71070711,16.0,1397175505973,1397175495973
71070711,17.0,1397175515973,1397175505973
71070711,18.0,1397175525973,1397175515973
71070711,19.0,1397175535973,1397175525973
71070711,20.0,1397175545973,1397175535973
71070711,21.0,1397175555973,1397175545973
71070711,22.0,1397175565973,1397175555973
71070711,23.0,1397175575973,1397175565973
71070711,24.0,1397175585973,1397175575973
71070711,25.0,1397175595973,1397175585973
71070711,26.0,1397175605973,1397175595973
71070711,27.0,1397175615973,1397175605973
71070711,28.0,1397175625973,1397175615973
71070711,29.0,1397175635973,1397175625973
71070711,30.0,1397175645973,1397175635973
71070711,31.0,1397175655973,1397175645973
71070711,32.0,1397175665973,1397175655973
71070711,33.0,1397175675973,1397175665973
71070711,34.0,1397175685973,1397175675973
71070711,35.0,1397175695973,1397175685973
71070711,36.0,1397175705973,1397175695973
71070711,37.0,1397175715973,1397175705973
71070711,38.0,1397175725973,1397175715973
71070711,39.0,1397175735973,1397175725973
71070711,40.0,1397175745973,1397175735973
71070711,41.0,1397175755973,1397175745973
71070711,42.0,1397175765973,1397175755973
71070711,43.0,1397175775973,1397175765973
71070711,44.0,1397175785973,1397175775973
71070711,45.0,1397175795973,1397175785973
71070711,46.0,1397175805973,1397175795973
71070711,47.0,1397175815973,1397175805973
71070711,48.0,1397175825973,1397175815973
71070711,49.0,1397175835973,1397175825973
71070711,50.0,1397175845973,1397175835973
71070711,51.0,1397175855973,1397175845973
71070711,52.0,1397175865973,1397175855973
71070711,53.0,1397175875973,1397175865973
71070711,54.0,1397175885973,1397175875973
71070711,55.0,1397175895973,1397175885973
71070711,56.0,1397175905973,1397175895973
71070711,57.0,1397175915973,1397175905973
71070711,58.0,1397175925973,1397175915973
71070711,59.0,1397175935973,1397175925973
71070711,60.0,1397175945973,1397175935973
71070713,0.0,1397347425112,1397347415112
71070713,1.0,1397347435112,1397347425112
71070713,2.0,1397347445112,1397347435112
71070713,3.0,1397347455112,1397347445112
71070713,4.0,1397347465112,1397347455112
71070713,5.0,1397347475112,1397347465112
71070713,6.0,1397347485112,1397347475112
71070713,7.0,1397347495112,1397347485112
71070713,8.0,1397347505112,1397347495112
71070713,9.0,1397347515112,1397347505112
71070713,10.0,1397347525112,1397347515112
71070713,11.0,1397347535112,1397347525112
71070713,12.0,1397347545112,1397347535112
71070713,13.0,1397347555112,1397347545112
71070713,14.0,1397347565112,1397347555112
71070713,15.0,1397347575112,1397347565112
71070713,16.0,1397347585112,1397347575112
71070713,17.0,1397347595112,1397347585112
71070713,18.0,1397347605112,1397347595112
71070713,19.0,1397347615112,1397347605112
71070713,20.0,1397347625112,1397347615112
71070713,21.0,1397347635112,1397347625112
71070713,22.0,1397347645112,1397347635112
71070713,23.0,1397347655112,1397347645112
71070713,24.0,1397347665112,1397347655112
71070713,25.0,1397347675112,1397347665112
71070713,26.0,1397347685112,1397347675112
71070713,27.0,1397347695112,1397347685112
71070713,28.0,1397347705112,1397347695112
71070713,29.0,1397347715112,1397347705112
71070713,30.0,1397347725112,1397347715112
71070713,31.0,1397347735112,1397347725112
71070713,32.0,1397347745112,1397347735112
71070713,33.0,1397347755112,1397347745112
71070713,34.0,1397347765112,1397347755112
71070713,35.0,1397347775112,1397347765112
71070713,36.0,1397347785112,1397347775112
71070713,37.0,1397347795112,1397347785112
71070713,38.0,1397347805112,1397347795112
71070713,39.0,1397347815112,1397347805112
71070713,40.0,1397347825112,1397347815112
71070713,41.0,1397347835112,1397347825112
71070713,42.0,1397347845112,1397347835112
71070713,43.0,1397347855112,1397347845112
71070713,44.0,1397347865112,1397347855112
71070713,45.0,1397347875112,1397347865112
71070713,46.0,1397347885112,1397347875112
71070713,47.0,1397347895112,1397347885112
71070713,48.0,1397347905112,1397347895112
71070713,49.0,1397347915112,1397347905112
71070713,50.0,1397347925112,1397347915112
71070713,51.0,1397347935112,1397347925112
71070713,52.0,1397347945112,1397347935112
71070713,53.0,1397347955112,1397347945112
71070713,54.0,1397347965112,1397347955112
71070713,55.0,1397347975112,1397347965112
71070713,56.0,1397347985112,1397347975112
71070713,57.0,1397347995112,1397347985112
71070716,0.0,1397348600053,1397348590053
71070716,1.0,1397348610053,1397348600053
71070716,2.0,1397348620053,1397348610053
71070716,3.0,1397348630053,1397348620053
71070716,4.0,1397348640053,1397348630053
71070716,5.0,1397348650053,1397348640053
71070716,6.0,1397348660053,1397348650053
71070716,7.0,1397348670053,1397348660053
71070716,8.0,1397348680053,1397348670053
71070716,9.0,1397348690053,1397348680053
71070716,10.0,1397348700053,1397348690053
71070716,11.0,1397348710053,1397348700053
71070716,12.0,1397348720053,1397348710053
71070716,13.0,1397348730053,1397348720053
71070716,14.0,1397348740053,1397348730053
71070716,15.0,1397348750053,1397348740053
71070716,16.0,1397348760053,1397348750053
71070716,17.0,1397348770053,1397348760053
71070716,18.0,1397348780053,1397348770053
71070716,19.0,1397348790053,1397348780053
71070716,20.0,1397348800053,1397348790053
71070716,21.0,1397348810053,1397348800053
71070716,22.0,1397348820053,1397348810053
71070716,23.0,1397348830053,1397348820053
71070716,24.0,1397348840053,1397348830053
71070716,25.0,1397348850053,1397348840053
71070716,26.0,1397348860053,1397348850053
71070716,27.0,1397348870053,1397348860053
71070716,28.0,1397348880053,1397348870053
71070716,29.0,1397348890053,1397348880053
71070716,30.0,1397348900053,1397348890053
71070716,31.0,1397348910053,1397348900053
71070716,32.0,1397348920053,1397348910053
71070716,33.0,1397348930053,1397348920053
71070716,34.0,1397348940053,1397348930053
71070716,35.0,1397348950053,1397348940053
71070716,36.0,1397348960053,1397348950053
71070716,37.0,1397348970053,1397348960053
71070716,38.0,1397348980053,1397348970053
71070716,39.0,1397348990053,1397348980053
71070716,40.0,1397349000053,1397348990053
71070716,41.0,1397349010053,1397349000053
71070716,42.0,1397349020053,1397349010053
71070716,43.0,1397349030053,1397349020053
71070716,44.0,1397349040053,1397349030053
71070716,45.0,1397349050053,1397349040053
71070716,46.0,1397349060053,1397349050053
71070716,47.0,1397349070053,1397349060053
71070716,48.0,1397349080053,1397349070053
71070716,49.0,1397349090053,1397349080053
71070716,50.0,1397349100053,1397349090053
71070716,51.0,1397349110053,1397349100053
71070716,52.0,1397349120053,1397349110053
71070716,53.0,1397349130053,1397349120053
71070716,54.0,1397349140053,1397349130053
71070716,55.0,1397349150053,1397349140053
71070716,56.0,1397349160053,1397349150053
71070716,57.0,1397349170053,1397349160053
71070716,58.0,1397349180053,1397349170053
71070719,0.0,1397693562335,1397693552335
71070719,1.0,1397693572335,1397693562335
71070719,2.0,1397693582335,1397693572335
71070719,3.0,1397693592335,1397693582335
71070719,4.0,1397693602335,1397693592335
71070719,5.0,1397693612335,1397693602335
71070719,6.0,1397693622335,1397693612335
71070719,7.0,1397693632335,1397693622335
71070719,8.0,1397693642335,1397693632335
71070719,9.0,1397693652335,1397693642335
71070719,10.0,1397693662335,1397693652335
71070719,11.0,1397693672335,1397693662335
71070719,12.0,1397693682335,1397693672335
71070719,13.0,1397693692335,1397693682335
71070719,14.0,1397693702335,1397693692335
71070719,15.0,1397693712335,1397693702335
71070719,16.0,1397693722335,1397693712335
71070719,17.0,1397693732335,1397693722335
71070719,18.0,1397693742335,1397693732335
71070719,19.0,1397693752335,1397693742335
71070719,20.0,1397693762335,1397693752335
71070719,21.0,1397693772335,1397693762335
71070719,22.0,1397693782335,1397693772335
71070719,23.0,1397693792335,1397693782335
71070719,24.0,1397693802335,1397693792335
71070719,25.0,1397693812335,1397693802335
71070719,26.0,1397693822335,1397693812335
71070719,27.0,1397693832335,1397693822335
71070719,28.0,1397693842335,1397693832335
71070719,29.0,1397693852335,1397693842335
71070719,30.0,1397693862335,1397693852335
71070719,31.0,1397693872335,1397693862335
71070719,32.0,1397693882335,1397693872335
71070719,33.0,1397693892335,1397693882335
71070719,34.0,1397693902335,1397693892335
71070719,35.0,1397693912335,1397693902335
71070719,36.0,1397693922335,1397693912335
71070719,37.0,1397693932335,1397693922335
71070719,38.0,1397693942335,1397693932335
71070719,39.0,1397693952335,1397693942335
71070719,40.0,1397693962335,1397693952335
71070719,41.0,1397693972335,1397693962335
71070719,42.0,1397693982335,1397693972335
71070719,43.0,1397693992335,1397693982335
71070719,44.0,1397694002335,1397693992335
71070719,45.0,1397694012335,1397694002335
71070719,46.0,1397694022335,1397694012335
71070719,47.0,1397694032335,1397694022335
71070719,48.0,1397694042335,1397694032335
71070719,49.0,1397694052335,1397694042335
71070719,50.0,1397694062335,1397694052335
71070719,51.0,1397694072335,1397694062335
71070719,52.0,1397694082335,1397694072335
71070719,53.0,1397694092335,1397694082335
71070719,54.0,1397694102335,1397694092335
71070719,55.0,1397694112335,1397694102335
71070719,56.0,1397694122335,1397694112335
71070719,57.0,1397694132335,1397694122335
71070719,58.0,1397694142335,1397694132335
71070719,59.0,1397694152335,1397694142335
71070719,60.0,1397694162335,1397694152335
71070724,0.0,1397780752501,1397780742501
71070724,1.0,1397780762501,1397780752501
71070724,2.0,1397780772501,1397780762501
71070724,3.0,1397780782501,1397780772501
71070724,4.0,1397780792501,1397780782501
71070724,5.0,1397780802501,1397780792501
71070724,6.0,1397780812501,1397780802501
71070724,7.0,1397780822501,1397780812501
71070724,8.0,1397780832501,1397780822501
71070724,9.0,1397780842501,1397780832501
71070724,10.0,1397780852501,1397780842501
71070724,11.0,1397780862501,1397780852501
71070724,12.0,1397780872501,1397780862501
71070724,13.0,1397780882501,1397780872501
71070724,14.0,1397780892501,1397780882501
71070724,15.0,1397780902501,1397780892501
71070724,16.0,1397780912501,1397780902501
71070724,17.0,1397780922501,1397780912501
71070724,18.0,1397780932501,1397780922501
71070724,19.0,1397780942501,1397780932501
71070724,20.0,1397780952501,1397780942501
71070724,21.0,1397780962501,1397780952501
71070724,22.0,1397780972501,1397780962501
71070724,23.0,1397780982501,1397780972501
71070724,24.0,1397780992501,1397780982501
71070724,25.0,1397781002501,1397780992501
71070724,26.0,1397781012501,1397781002501
71070724,27.0,1397781022501,1397781012501
71070724,28.0,1397781032501,1397781022501
71070724,29.0,1397781042501,1397781032501
71070724,30.0,1397781052501,1397781042501
71070724,31.0,1397781062501,1397781052501
71070724,32.0,1397781072501,1397781062501
71070724,33.0,1397781082501,1397781072501
71070724,34.0,1397781092501,1397781082501
71070724,35.0,1397781102501,1397781092501
71070724,36.0,1397781112501,1397781102501
71070724,37.0,1397781122501,1397781112501
71070724,38.0,1397781132501,1397781122501
71070724,39.0,1397781142501,1397781132501
71070724,40.0,1397781152501,1397781142501
71070724,41.0,1397781162501,1397781152501
71070724,42.0,1397781172501,1397781162501
71070724,43.0,1397781182501,1397781172501
71070724,44.0,1397781192501,1397781182501
71070724,45.0,1397781202501,1397781192501
71070724,46.0,1397781212501,1397781202501
71070724,47.0,1397781222501,1397781212501
71070724,48.0,1397781232501,1397781222501
71070724,49.0,1397781242501,1397781232501
71070724,50.0,1397781252501,1397781242501
71070724,51.0,1397781262501,1397781252501
71070724,52.0,1397781272501,1397781262501
71070724,53.0,1397781282501,1397781272501
71070724,54.0,1397781292501,1397781282501
71070724,55.0,1397781302501,1397781292501
71070724,56.0,1397781312501,1397781302501
71070724,57.0,1397781322501,1397781312501
71070724,58.0,1397781332501,1397781322501
71070724,59.0,1397781342501,1397781332501
71070724,60.0,1397781352501,1397781342501
71070724,61.0,1397781362501,1397781352501
71070724,62.0,1397781372501,1397781362501
71070724,63.0,1397781382501,1397781372501
71070724,64.0,1397781392501,1397781382501
71070724,65.0,1397781402501,1397781392501
71070724,66.0,1397781412501,1397781402501
71070724,67.0,1397781422501,1397781412501
71070724,68.0,1397781432501,1397781422501
71070724,69.0,1397781442501,1397781432501
71070724,70.0,1397781452501,1397781442501
71070724,71.0,1397781462501,1397781452501
71070724,72.0,1397781472501,1397781462501
71786803,0.0,1401064693422,1401064683422
71786803,1.0,1401064703422,1401064693422
71786803,2.0,1401064713422,1401064703422
71786803,3.0,1401064723422,1401064713422
